// Buya - Hutan
20007,	29,	9,	20010,	1,	9
20007,	29,	10,	20010,	1,	10
20010,	0,	7,	20007,	28,	7
20010,	0,	8,	20007,	28,	8
20010,	0,	9,	20007,	28,	9
20010,	0,	10,	20007,	28,	10

// Sewer 9 - Sewer 10
20010,	59,	7,	20011,	1,	10
20010,	59,	8,	20011,	1,	11
20010,	59,	9,	20011,	1,	12
20010,	59,	1,	20011,	1,	130
20011,	0,	10,	20010,	58,	7
20011,	0,	11,	20010,	58,	8
20011,	0,	12,	20010,	58,	9
20011,	0,	13,	20010,	58,	10

// Sewer 10 - Castle
20011,	10,	3,	20001,	48,	52
20011,	11,	3,	20001,	48,	52

// Castle
20001,	53,	59,	20001,	53,	57
20001,	54,	57,	20001,	54,	59
20001,	30,	59,	20001,	30,	57
20001,	31,	57,	20001,	31,	59
20001,	6,	59,	20001,	8,	57
20001,	7,	57,	20001,	7,	59

// Red Tiger /////////////////////

// Buya - Red tiger 1
1000,	88,	24,	1055,	1,	4
1000,	89,	24,	1055,	1,	4
1055,	0,	3,	1000,	88,	25
1055,	0,	4,	1000,	89,	25
1055,	0,	5,	1000,	89,	25

// Red tiger 1  - Red tiger 2
1055,	29,	24,	1056,	1,	1
1055,	29,	25,	1056,	1,	1
1055,	29,	26,	1056,	1,	1
1056,	1,	0,	1055,	28,	25

// Red tiger 2 - Red tiger 3
1056,	25,	27,	1057,	5,	12
1056,	26,	27,	1057,	5,	12
1057,	5,	11,	1056,	25,	26

// Red tiger 3 - Red tiger 4
1057,	10,	19,	1058,	4,	15
1058,	4,	14,	1057,	10,	20

// Red tiger 4 - Red tiger 5
1058,	21,	21,	1059,	3,	15
1059,	3,	14,	1058,	21,	22

// Red tiger 5 - Red tiger 6
1059,	22,	9,	1060,	7,	8
1060,	7,	7,	1059,	22,	10

// Red tiger 6 - Red tiger 7
1060,	14,	22,	1061,	1,	3
1061,	1,	2,	1060,	14,	23

// Red tiger 7 - Red tiger 8
1061,	12,	10,	1062,	1,	9
1062,	1,	8,	1061,	12,	11

// Red tiger 8 - Red tiger 9
1062,	19,	11,	1063,	1,	6
1063,	1,	5,	1062,	19,	12

// Red tiger 9 - Red tiger 10
1063,	17,	10,	1064,	6,	5
1064,	6,	4,	1063,	17,	11

// Red tiger 10 - Buya
1064,	27,	3,	1000,	112,	126

//// Dark ghost ///////////////////////

// Buya - Dark Ghost 1
1000,	127,	130,	1084,	16,	28
1000,	128,	130,	1084,	17,	28
1084,	16,	29,	1000,	127,	131
1084,	17,	29,	1000,	128,	131

// Dark Ghost 1 - Dark Ghost 2
1084,	13,	3,	1085,	6,	10
1084,	14,	3,	1085,	7,	10
1085,	6,	9,	1084,	13,	4
1085,	7,	9,	1084,	14,	4

// Dark Ghost 2 - Dark Ghost 3
1085,	13,	3,	1086,	11,	18
1085,	14,	3,	1086,	12,	18
1086,	11,	19,	1085,	13,	4
1086,	12,	19,	1085,	14,	4

// Dark Ghost 3 - Dark Ghost 4
1086,	19,	3,	1087,	5,	28
1086,	19,	4,	1087,	6,	28
1087,	5,	29,	1086,	18,	3
1087,	6,	29,	1086,	18,	4

// Dark Ghost 4 - Dark Ghost 5
1087,	22,	1,	1088,	14,	12
1087,	23,	1,	1088,	15,	12
1088,	14,	11,	1087,	22,	2
1088,	15,	11,	1087,	23,	2

// Dark Ghost 5 - Dark Ghost 6
1088,	9,	1,	1089,	9,	18
1089,	9,	19,	1088,	9,	2
1089,	10,	19,	1088,	9,	2

// Dark Ghost 6 - Dark Ghost 7
1089,	9,	2,	1090,	13,	23
1089,	10,	2,	1090,	14,	23
1090,	13,	24,	1089,	9,	3
1090,	14,	24,	1089,	10,	3

// Dark Ghost 7 - Dark Ghost 8 
1090,	11,	15,	1091,	9,	13
1090,	12,	15,	1091,	10,	13
1091,	9,	14,	1090,	11,	16
1091,	10,	14,	1090,	12,	16

// Dark Ghost 8 - Dark Ghost 9
1091,	5,	0,	1092,	9,	14
1091,	6,	0,	1092,	9,	14
1092,	9,	16,	1091,	5,	1

// Dark ghost 9 - Buya
1092,	9,	4,	1000,	127,	131
1092,	10,	4,	1000,	128,	131

/// Ghost cave /////////////////////

// Buya - Ghost cave 1
1000,	132,	22,	1075,	15,	15
1000,	133,	22,	1075,	16,	15
1075,	15,	14,	1000,	132,	23
1075,	16,	14,	1000,	133,	23

// Ghost cave 1 - Ghost cave 2
1075,	13,	25,	1076,	17,	23
1075,	14,	25,	1076,	18,	23
1076,	17,	24,	1075,	13,	26
1076,	18,	24,	1075,	14,	26

// Ghost cave 2 - Ghost cave 3
1076,	24,	3,	1077,	8,	23
1076,	24,	4,	1077,	9,	23
1077,	8,	24,	1076,	23,	3
1077,	9,	24,	1076,	23,	4

// Ghost cave 3 - Ghost cave 4
1077,	6,	0,	1078,	9,	3
1077,	7,	0,	1078,	10,	3
1078,	9,	2,	1077,	6,	1
1078,	10,	2,	1077,	7,	1

// Ghost cave 4 - Ghost cave 5
1078,	19,	2,	1079,	7,	23
1078,	20,	2,	1079,	8,	23
1079,	7,	24,	1078,	19,	3
1079,	8,	24,	1078,	20,	3

// Ghost cave 5 - Ghost cave 6
1079,	17,	0,	1080,	9,	18
1079,	18,	0,	1080,	10,	18
1080,	9,	19,	1079,	17,	1
1080,	10,	19,	1079,	18,	1

// Ghost cave 6 - Ghost cave 7
1080,	9,	2,	1081,	9,	48
1080,	10,	2,	1081,	10,	48
1081,	9,	49,	1080,	9,	3
1081,	10,	49,	1080,	10,	3

// Ghost cave 7 - Ghost cave 8
1081,	9,	3,	1082,	5,	18
1081,	10,	3,	1082,	6,	18
1082,	5,	19,	1081,	9,	4
1082,	6,	19,	1081,	10,	4

// Ghost cave 8 - Ghost cave 9
1082,	13,	0,	1083,	15,	24
1082,	14,	0,	1083,	16,	24
1083,	15,	25,	1082,	13,	1
1083,	16,	25,	1082,	13,	1
1083,	17,	25,	1082,	14,	1
1083,	18,	25,	1082,	14,	1

// Ghost cave 9 - Buya
1083,	15,	7,	1000,	132,	23
1083,	16,	7,	1000,	133,	23

/// Haunted House //////////////////////

// Buya - HH 1
1000,	9,	65,	1093,	1,	13
1093,	0,	13,	1000,	9,	66
1093,	0,	14,	1000,	9,	66

// HH 1 - HH 2
1093,	11,	25,	1094,	6,	28
1093,	12,	25,	1094,	7,	28
1094,	6,	29,	1093,	11,	26
1094,	7,	29,	1093,	12,	26

// HH 2 - HH 3
1094,	23,	1,	1095,	21,	17
1094,	24,	1,	1095,	22,	17
1095,	21,	16,	1094,	23,	2
1095,	22,	16,	1094,	24,	2

// HH 3 - HH 4
1095,	15,	11,	1096,	22,	28
1095,	16,	11,	1096,	23,	28
1096,	22,	29,	1095,	15,	12
1096,	23,	29,	1095,	16,	12

// HH 4 - HH 5
1096,	5,	2,	1097,	9,	28
1096,	6,	2,	1097,	10,	28
1097,	9,	29,	1096,	5,	3
1097,	10,	29,	1096,	6,	3

// HH 5 - HH 6
1097,	16,	4,	1098,	22,	28
1097,	17,	4,	1098,	23,	28
1098,	22,	29,	1097,	16,	5
1098,	23,	29,	1097,	17,	5

// HH 6 - HH 7
1098,	23,	1,	1099,	18,	26
1098,	24,	1,	1099,	19,	26
1099,	18,	25,	1098,	23,	2
1099,	19,	25,	1098,	24,	2

// HH 7 - HH 8
1099,	5,	16,	1100,	1,	28
1099,	6,	16,	1100,	2,	28
1100,	1,	29,	1099,	5,	17
1100,	2,	29,	1099,	6,	17

// HH 9 - HH 10
1100,	12,	4,	1101,	14,	22
1100,	13,	4,	1101,	15,	22
1101,	14,	23,	1100,	12,	5
1101,	15,	23,	1100,	13,	5

// HH 10 - HH 11
1101,	20,	4,	1102,	16,	9
1101,	21,	4,	1102,	17,	9
1102,	16,	8,	1101,	20,	5
1102,	17,	8,	1101,	21,	5

// HH 11 - HH 7
1102,	13,	19,	1099,	14,	2

// HH 11 - Buya
1102,	22,	6,	1000,	9,	66

// Buya - Arena
1000,	126,	74,	1104,	13,	13
1000,	127,	74,	1104,	13,	13
1104,	12,	14,	1000,	126,	75
1104,	13,	14,	1000,	127,	75
1104,	14,	14,	1000,	127,	75

// Game center - elevator
11,	7,	2,	10,	8,	5
11,	8,	2,	10,	8,	5
11,	9,	2,	10,	8,	5

// Buya - prophet West
1000,	29,	56,	1105,	3,	8
1000,	30,	56,	1105,	4,	8
1105,	3,	9,	1000,	29,	57
1105,	4,	9,	1000,	30,	57
10000,	44,	29,	10005,	14,	18
10000,	45,	29,	10005,	15,	18

// Forest - Weaving
10005,	13,	19,	10000,	44,	30
10005,	14,	19,	10000,	44,	30
10005,	15,	19,	10000,	45,	30
10005,	16,	19,	10000,	45,	30

// Forest - Gem cutting
10000,	46,	39,	10002,	11,	23
10000,	47,	39,	10002,	12,	23
10002,	11,	24,	10000,	46,	40
10002,	12,	24,	10000,	47,	40

// Forest - Gem mining
10000,	213,	105,	10003,	2,	25
10000,	214,	105,	10003,	2,	25
10003,	2,	24,	10000,	213,	106
10003,	24,	1,	10000,	213,	106

// Forest
10000,	47,	32,	10000,	210,	139
10000,	48,	32,	10000,	211,	139
10000,	210,	140,	10000,	47,	31
10000,	211,	140,	10000,	48,	31

// Forest - Ore Mining
10000,	215,	34,	10004,	17,	30
10004,	17,	29,	10000,	215,	35

// Forest - Lumberjack
10000,	109,	194,	10006,	17,	1
10006,	16,	0,	10000,	109,	195
10006,	17,	0,	10000,	109,	195
10006,	18,	0,	10000,	109,	195

// Forest - Jujak Temple
10000,	117,	208,	10013,	16,	30
10000,	118,	208,	10013,	17,	30
10013,	16,	31,	10000,	117,	209
10013,	17,	31,	10000,	118,	209

// Forest - Baekho Temple
10000,	15,	127,	10014,	16,	30
10000,	16,	127,	10014,	17,	30
10014,	16,	31,	10000,	15,	128
10014,	17,	31,	10000,	16,	128

// Forest - Hyunmoo Temple
10000,	147,	9,	10015,	16,	30
10000,	148,	9,	10015,	17,	30
10015,	16,	31,	10000,	147,	10
10015,	17,	31,	10000,	148,	10

// Forest - Chungryong Temple
10000,	210,	96,	10016,	16,	30
10000,	211,	96,	10016,	17,	30
10016,	16,	31,	10000,	210,	97
10016,	17,	31,	10000,	211,	97

// Forest - Subpath master
10000,	126,	7,	10007,	1,	14
10007,	0,	14,	10000,	127,	7

// Arena 1 - Arena 2
1104,	26,	7,	1110,	1,	7
