

////////////////   MYTHIC I //

// Mythic I - Rabbit 1
6018,	1,	0,	6000,	44,	48

// Monkey 1 - 2
6018,	18,	3,	6019,	12,	16
6019,	12,	15,	6018,	18,	4

// Monkey 2 - 3
6019,	24,	0,	6020,	2,	25
6020,	2,	24,	6019,	24,	1

// Monkey 3 - 4
6020,	24,	1,	6021,	21,	12
6021,	21,	11,	6020,	24,	2

// Monkey 4 - 5
6021,	22,	24,	6022,	9,	1
6022,	9,	0,	6021,	22,	25

// Monkey 5 - 6
6022,	9,	22,	6023,	16,	22
6023,	16,	21,	6022,	9,	23

// Monkey 6 - 7
6023,	18,	0,	6024,	23,	1
6024,	23,	0,	6023,	18,	1

// Monkey 7 - 8
6024,	7,	6,	6025,	24,	3
6025,	24,	2,	6024,	7,	7

// Monkey 8 - 9
6025,	11,	21,	6026,	27,	1
6026,	27,	0,	6025,	11,	22

// Monkey 9 - 10
6026,	9,	17,	6027,	11,	17
6027,	11,	16,	6026,	9,	18

// Monkey 10 - Monkey 99 - 1

////////////////////////////////////////

// Mythic 1 - Pig 1
6000,	17,	38,	6028,	5,	23
6000,	18,	38,	6028,	5,	23
6028,	5,	22,	6000,	18,	39

// Pig 1 - Pig2
6028,	25,	16,	6029,	24,	13
6029,	24,	12,	6028,	25,	17

// Pig 2 - 3
6029,	1,	4,	6030,	1,	2
6030,	1,	1,	6029,	1,	5

// Pig 3 - 4
6030,	10,	12,	6031,	14,	8
6031,	14,	7,	6030,	10,	13

// Pig 4 - 5
6031,	3,	1,	6032,	4,	12
6032,	4,	11,	6031,	3,	2

// Pig 5 - 6
6032,	13,	12,	6033,	3,	27
6033,	3,	26,	6032,	13,	13

// Pig 6 - 7
6033,	16,	16,	6034,	11,	23
6034,	11,	22,	6033,	16,	17

// Pig 7 - 8
6034,	15,	8,	6035,	16,	21
6035,	16,	20,	6034,	15,	9

// Pig 8 - 9
6035,	6,	9,	6036,	12,	10
6036,	12,	9,	6035,	6,	10

// Pig 9 - 10
6036,	19,	4,	6037,	16,	16
6037,	16,	15,	6036,	19,	5

// Pig 10 - Pig 99 - 1

///////////////////////////////////////

// Mythic 1 - Chicken 1
6000,	48,	29,	6038,	14,	1
6000,	49,	29,	6038,	15,	1
6038,	14,	0,	6000,	48,	30
6038,	15,	0,	6000,	49,	30

// Chicken 1  - 2
6038,	15,	10,	6039,	10,	4
6039,	10,	3,	6038,	15,	11

// Chicken 2  - 3
6039,	9,	19,	6040,	11,	3
6039,	10,	19,	6040,	12,	3
6040,	11,	2,	6039,	9,	18
6040,	12,	2,	6039,	10,	18

// Chicken 3  - 4
6040,	0,	17,	6041,	1,	23
6041,	0,	23,	6040,	1,	17
6041,	0,	24,	6040,	1,	17

// Chicken 4  - 5
6041,	22,	2,	6042,	8,	58
6041,	23,	2,	6042,	9,	58
6042,	8,	59,	6041,	22,	3
6042,	9,	59,	6041,	23,	3

// Chicken 5  - 6
6042,	9,	4,	6043,	22,	20
6042,	10,	4,	6043,	23,	20
6043,	22,	19,	6042,	9,	5
6043,	23,	19,	6042,	10,	5

// Chicken 6  - 7
6043,	6,	2,	6044,	10,	21
6043,	7,	2,	6044,	11,	21
6044,	10,	22,	6043,	6,	3
6044,	11,	22,	6043,	7,	3

// Chicken 7  - 8
6044,	10,	5,	6045,	9,	18
6044,	11,	5,	6045,	10,	18
6045,	9,	19,	6044,	10,	6
6045,	10,	19,	6044,	11,	6

// Chicken 8  - 9
6045,	9,	1,	6046,	17,	68
6045,	10,	1,	6046,	17,	68
6046,	17,	69,	6045,	10,	2

////////////////////////////////////

// Mythic 1 -  Kuda 1
6000,	15,	47,	6047,	12,	10
6000,	16,	47,	6047,	12,	10
6047,	12,	9,	6000,	16,	48

// Kuda 1 - 2
6047,	25,	31,	6048,	4,	2
6048,	4,	1,	6047,	25,	32

// Kuda 2 - 3
6048,	20,	7,	6049,	10,	8
6049,	10,	7,	6048,	20,	8

// Kuda 3 - 4
6049,	33,	14,	6050,	1,	10
6049,	33,	15,	6050,	1,	10
6050,	0,	9,	6049,	32,	15
6050,	0,	10,	6049,	32,	15

// Kuda 4 - 5
6050,	29,	9,	6051,	1,	13
6050,	29,	10,	6051,	1,	14
6050,	29,	11,	6051,	1,	15
6051,	0,	13,	6050,	28,	9
6051,	0,	14,	6050,	28,	10
6051,	0,	15,	6050,	28,	11

// Kuda 5 - 6
6051,	25,	23,	6052,	2,	22
6051,	26,	23,	6052,	3,	22
6051,	27,	23,	6052,	4,	22
6052,	2,	23,	6051,	25,	22
6052,	3,	23,	6051,	26,	22
6052,	4,	23,	6051,	27,	22

// Kuda 6 - 7
6052,	23,	17,	6053,	22,	15
6053,	22,	14,	6052,	23,	18

// Kuda 7 - 8
6053,	4,	1,	6054,	14,	3
6054,	14,	2,	6053,	4,	2

////////////////////////////////////

// Mythic 1 -  OX 1
6000,	29,	44,	6055,	2,	2
6000,	30,	44,	6055,	2,	2
6055,	1,	2,	6000,	30,	45

// OX 1 - 2
6055,	2,	28,	6056,	23,	8
6056,	23,	7,	6055,	2,	27

// OX 2 - 3
6056,	15,	27,	6057,	6,	3
6057,	5,	3,	6056,	15,	26

// OX 3 - 4 - 5
6057,	1,	20,	6059,	9,	4
6059,	9,	3,	6057,	2,	20
6057,	27,	1,	6058,	1,	28
6057,	28,	1,	6058,	1,	28
6058,	1,	29,	6057,	28,	2

// OX 4 - 5
6058,	19,	5,	6059,	15,	17
6059,	14,	17,	6058,	19,	6

// OX 5 - 6
6059,	5,	29,	6060,	2,	2
6059,	6,	29,	6060,	2,	2
6060,	2,	1,	6059,	6,	28

// OX 6 - 7
6060,	15,	13,	6061,	14,	18
6061,	15,	18,	6060,	15,	14

// OX 7 - 8
6061,	23,	2,	6062,	8,	22
6062,	7,	22,	6061,	22,	2

// OX 8 - 9
6062,	22,	18,	6063,	2,	2
6063,	1,	2,	6062,	21,	18

// OX 9 - 10
6063,	13,	3,	6064,	5,	14
6064,	5,	13,	6063,	13,	4

// OX 10 - 11
6064,	19,	10,	6065,	7,	26
6065,	8,	26,	6064,	20,	10

// OX 11 - OX 99 - 1

/////////////////////////////////////////

// Tiger 1 - Tiger 2
6000,	10,	29,	6066,	25,	25
6000,	11,	29,	6066,	26,	25
6066,	25,	26,	6000,	10,	30
6066,	26,	26,	6000,	11,	30

// Tiger 2 - Tiger 3
6066,	0,	5,	6067,	28,	29
6067,	29,	29,	6066,	1,	5

// Tiger 3 - Tiger 4
6067,	0,	29,	6068,	6,	21
6067,	1,	29,	6068,	6,	21
6068,	6,	20,	6067,	1,	28

// Tiger 4 - Tiger 5
6068,	20,	3,	6069,	17,	16
6069,	17,	15,	6068,	20,	4

// Tiger 5 - Tiger 6
6069,	28,	28,	6070,	29,	6
6070,	29,	5,	6069,	28,	27

// Tiger 6 - Tiger 7
6070,	6,	18,	6071,	13,	19
6071,	12,	19,	6070,	6,	19

// Tiger 7 - Tiger 8
6071,	10,	1,	6072,	4,	26
6072,	3,	26,	6071,	10,	2

// Tiger 8 - Tiger 9
6072,	12,	9,	6073,	27,	22
6073,	28,	22,	6072,	12,	10

// Tiger 9 - Tiger 10
6073,	0,	7,	6074,	20,	23
6074,	20,	22,	6073,	0,	8

// Mythic 1 - Sheep 1
6000,	41,	38,	6083,	1,	15
6000,	42,	38,	6083,	1,	15
6083,	1,	14,	6000,	41,	39

// Sheep 1 - Sheep 2
6083,	14,	11,	6084,	1,	14
6084,	1,	13,	6083,	14,	12

// Sheep 2 - Sheep 1
6084,	17,	15,	6085,	1,	26
6085,	1,	25,	6084,	17,	16

// Sheep 3 - Sheep 2
6085,	7,	1,	6086,	16,	13
6086,	17,	13,	6085,	7,	2

// Sheep 4 - Sheep 3
6086,	6,	0,	6087,	2,	3
6087,	2,	2,	6086,	6,	1

// Sheep 5 - Sheep 4
6087,	15,	15,	6088,	1,	17
6088,	1,	16,	6087,	15,	16

// Sheep 6 - Sheep 5
6088,	13,	1,	6089,	8,	3
6089,	8,	2,	6088,	13,	2

// Sheep 7 - Sheep 8
6089,	17,	17,	6090,	1,	10
6090,	0,	10,	6089,	17,	18

// Sheep 8 - Sheep 9
6090,	9,	0,	6091,	1,	2
6091,	1,	1,	6090,	9,	1

// Sheep 9 - Sheep 10
6091,	16,	36,	6092,	1,	2
6092,	0,	2,	6091,	16,	37

// Sheep 10 - Sheep 11
6092,	17,	17,	6093,	1,	19
6093,	0,	19,	6092,	16,	17

/////////////////////////////////////////

// Mythic 1 - Snake 1
6000,	40,	24,	6105,	18,	19
6000,	41,	24,	6105,	18,	19
6105,	19,	19,	6000,	40,	25

// Snake 1 - Snake 2
6105,	17,	0,	6106,	18,	19
6106,	19,	19,	6105,	17,	1

// Snake 2 - Snake 3
6106,	17,	0,	6107,	12,	20
6107,	12,	19,	6106,	17,	1

// Snake 3 - Snake 4
6107,	1,	24,	6108,	26,	22
6108,	26,	21,	6107,	1,	23

// Snake 4 - Snake 5
6108,	27,	0,	6109,	18,	3
6109,	18,	2,	6108,	27,	1

// Snake 5 - Snake 6
6109,	13,	27,	6110,	1,	2
6109,	14,	27,	6110,	1,	2
6109,	15,	27,	6110,	1,	2
6110,	1,	1,	6109,	14,	26

// Snake 6 - Snake 7
6110,	15,	0,	6111,	2,	1
6111,	2,	0,	6110,	15,	1

// Snake 7 - Snake 8
6111,	1,	26,	6112,	1,	1
6112,	1,	0,	6111,	1,	27

// Snake 8 - Snake 9
6112,	14,	7,	6113,	14,	17
6113,	14,	16,	6112,	14,	8

// Snake 9 - Snake 10
6113,	1,	1,	6114,	1,	1
6114,	1,	0,	6113,	1,	2

///////////////////////////////////////////////

// Mythic 1 - Dog 1
6000,	18,	24,	6075,	11,	26
6000,	19,	24,	6075,	11,	26
6075,	11,	27,	6000,	18,	25

// Dog 1 - dog 2
6075,	23,	1,	6076,	8,	3
6076,	8,	2,	6075,	23,	2

// Dog 2 - Dog 3
6076,	22,	29,	6077,	5,	18
6077,	5,	19,	6076,	22,	28

// Dog 3 - Dog 4
6077,	14,	1,	6078,	10,	1
6078,	10,	0,	6077,	14,	2

// Dog 4 - Dog 5
6078,	27,	1,	6079,	12,	27
6079,	12,	28,	6078,	27,	2

// Dog 5 - Dog 6
6079,	10,	2,	6080,	12,	28
6080,	12,	29,	6079,	10,	3

// Dog 6 - Dog 7
6080,	13,	0,	6081,	12,	18
6081,	12,	19,	6080,	13,	1

// Dog 7 - Dog 8
6081,	13,	15,	6082,	6,	26
6082,	6,	27,	6081,	13,	16

// Mythic 1 - Dragon 1
6000,	29,	31,	6094,	28,	26
6000,	30,	31,	6094,	28,	26
6094,	29,	25,	6000,	29,	32
6094,	29,	26,	6000,	29,	32
6094,	29,	27,	6000,	30,	32

// Dragon 1 - Dragon 2
6094,	29,	3,	6095,	1,	3
6094,	29,	4,	6095,	1,	4
6094,	29,	5,	6095,	1,	5
6095,	0,	3,	6094,	28,	3
6095,	0,	4,	6094,	28,	4
6095,	0,	5,	6094,	28,	5

// Dragon 2 - Dragon 3
6095,	0,	8,	6096,	28,	3
6095,	0,	9,	6096,	28,	4
6095,	0,	10,	6096,	28,	5
6096,	29,	3,	6095,	1,	8
6096,	29,	4,	6095,	1,	9
6096,	29,	5,	6095,	1,	10

// Dragon 3 - Dragon 4
6096,	2,	29,	6097,	2,	1
6096,	3,	29,	6097,	3,	1
6096,	4,	29,	6097,	4,	1
6097,	2,	0,	6096,	2,	28
6097,	3,	0,	6096,	3,	28
6097,	4,	0,	6096,	4,	28

// Dragon 4 - Dragon 5
6097,	17,	29,	6098,	13,	1
6097,	18,	29,	6098,	14,	1
6097,	19,	29,	6098,	15,	1
6098,	13,	0,	6097,	17,	28
6098,	14,	0,	6097,	18,	28
6098,	15,	0,	6097,	19,	28

// Dragon 5 - Dragon 6
6098,	29,	25,	6099,	1,	25
6098,	29,	26,	6099,	1,	26
6098,	29,	27,	6099,	1,	27
6099,	0,	25,	6098,	28,	25
6099,	0,	26,	6098,	28,	26
6099,	0,	27,	6098,	28,	27

// Dragon 6 - Dragon 7
6099,	10,	29,	6100,	13,	1
6099,	11,	29,	6100,	14,	1
6099,	12,	29,	6100,	15,	1
6099,	13,	29,	6100,	16,	1
6100,	13,	0,	6099,	10,	28
6100,	14,	0,	6099,	11,	28
6100,	15,	0,	6099,	12,	28
6100,	16,	0,	6099,	13,	28

// Dragon 7 - Dragon 8
6100,	25,	29,	6101,	22,	1
6100,	26,	29,	6101,	23,	1
6101,	22,	0,	6100,	25,	28
6101,	23,	0,	6100,	26,	28
6101,	7,	0,	6100,	7,	28
6101,	8,	0,	6100,	8,	28
6100,	7,	29,	6101,	7,	1
6100,	8,	29,	6101,	8,	1

// Dragon 8 - Dragon 9
6101,	22,	29,	6102,	24,	1
6101,	23,	29,	6102,	25,	1
6102,	24,	0,	6101,	22,	28
6102,	25,	0,	6101,	23,	28
6101,	7,	29,	6102,	3,	1
6101,	8,	29,	6102,	4,	1
6102,	2,	0,	6101,	7,	28
6102,	3,	0,	6101,	7,	28
6102,	4,	0,	6101,	8,	28
6102,	5,	0,	6101,	8,	28

// Dragon 9 - Camping
6102,	15,	18,	6103,	15,	16
6103,	15,	15,	6102,	15,	19
6103,	16,	15,	6102,	15,	19

// Camping - Rang
6103,	14,	29,	6115,	8,	6
6103,	15,	29,	6115,	8,	6
6103,	16,	29,	6115,	9,	6
6103,	17,	29,	6115,	9,	6
6115,	8,	5,	6103,	15,	28
6115,	9,	5,	6103,	16,	28

// Camping - Chun
6103,	29,	14,	6116,	8,	6
6103,	29,	15,	6116,	8,	6
6103,	29,	16,	6116,	9,	6
6103,	29,	17,	6116,	9,	6
6116,	8,	5,	6103,	28,	15
6116,	9,	5,	6103,	28,	16

// Camping - Ma
6103,	14,	0,	6117,	8,	6
6103,	15,	0,	6117,	8,	6
6103,	16,	0,	6117,	9,	6
6103,	17,	0,	6117,	9,	6
6117,	8,	5,	6103,	15,	1
6117,	9,	5,	6103,	16,	1

// Camping - Kyum
6103,	0,	14,	6118,	8,	6
6103,	0,	15,	6118,	8,	6
6103,	0,	16,	6118,	9,	6
6103,	0,	17,	6118,	9,	6
6118,	8,	5,	6103,	1,	15
6118,	9,	5,	6103,	1,	16

